SERIES.MATCH,T_Name,Game,Poss_ID,Team_1,Team_2,Origin,Start_,End_,Lost
127,PE7s,37,3,ENG,FIJ,Restart,5,5,Intercepted
127,PE7s,37,4,FIJ,ENG,Intercept,8,15,TRY
127,PE7s,37,5,FIJ,ENG,Reclaim,11,9,Tackled to touch
127,PE7s,37,6,ENG,FIJ,Line out,7,5,HE
127,PE7s,37,7,FIJ,ENG,Scrum,11,11,HE
127,PE7s,37,8,ENG,FIJ,Scrum,5,7,HE
127,PE7s,37,9,FIJ,ENG,Scrum,9,13,Line out stolen
127,PE7s,37,10,ENG,FIJ,Line out steal,3,2,Tackled in goal
127,PE7s,37,11,FIJ,ENG,Restart,4,13,Kick
127,PE7s,37,12,ENG,FIJ,Kick,3,8,PEN
127,PE7s,37,13,FIJ,ENG,PK,8,15,TRY
127,PE7s,37,14,ENG,FIJ,Restart,4,5,PEN
127,PE7s,37,15,FIJ,ENG,PK,11,15,TRY
127,PE7s,37,16,ENG,FIJ,Restart,2,2,Tackled in goal
127,PE7s,37,17,FIJ,ENG,Scrum,14,14,TRY
128,PE7s,38,1,USA,SCO,Restart,5,12,Poached
128,PE7s,38,2,SCO,USA,Poach,1,6,Poached
128,PE7s,38,3,USA,SCO,Poach,10,10,HE
128,PE7s,38,4,SCO,USA,Scrum,6,13,TRY
128,PE7s,38,5,USA,SCO,FK,8,15,TRY
128,PE7s,38,6,USA,SCO,Reclaim,11,14,TRY
128,PE7s,38,7,SCO,USA,Restart,5,11,Poached
128,PE7s,38,8,USA,SCO,Poach,5,5,PEN
128,PE7s,38,9,SCO,USA,PK,11,14,TRY
128,PE7s,38,10,USA,SCO,Restart,5,14,TRY
128,PE7s,38,11,SCO,USA,Restart,6,7,PEN
128,PE7s,38,12,USA,SCO,PK,9,14,TRY
128,PE7s,38,13,SCO,USA,Line out,4,5,PEN
128,PE7s,38,14,USA,SCO,PK,11,11,PEN
128,PE7s,38,15,SCO,USA,PK,5,10,Kicked to touch
128,PE7s,38,16,USA,SCO,Line out,3,3,Line out infraction
128,PE7s,38,17,SCO,USA,Scrum,13,15,TRY
129,PE7s,39,1,RSA,AUS,Restart,4,8,Intercepted
129,PE7s,39,2,AUS,RSA,Intercept,5,5,Kicked to touch
129,PE7s,39,3,RSA,AUS,Line out,1,1,Poached
129,PE7s,39,4,AUS,RSA,Poach,15,13,HE
129,PE7s,39,5,RSA,AUS,Scrum,2,8,HE
129,PE7s,39,6,AUS,RSA,Scrum,8,14,TRY
129,PE7s,39,7,RSA,AUS,Restart,4,4,Counter ruck
129,PE7s,39,8,AUS,RSA,Counter ruck,12,15,TRY
129,PE7s,39,9,AUS,RSA,Reclaim,11,11,HE
129,PE7s,39,10,RSA,AUS,Scrum,12,15,TRY
129,PE7s,39,11,AUS,RSA,Restart,4,5,Kick
129,PE7s,39,12,RSA,AUS,Kick,1,2,Kick
129,PE7s,39,13,AUS,RSA,Kick,3,3,Kick
129,PE7s,39,14,RSA,AUS,Kick,4,14,TRY
129,PE7s,39,15,AUS,RSA,Restart,1,1,Kicked to touch
129,PE7s,39,16,RSA,AUS,Line out,9,14,TRY
129,PE7s,39,17,AUS,RSA,Restart,4,9,Kick
129,PE7s,39,18,RSA,AUS,Kick,4,1,Poached
129,PE7s,39,19,AUS,RSA,Poach,15,12,HE
130,PE7s,40,1,ARG,NZL,Restart,2,1,Kick
130,PE7s,40,2,NZL,ARG,Kick,4,8,HE
130,PE7s,40,3,ARG,NZL,Scrum,8,14,PEN
130,PE7s,40,4,NZL,ARG,PK,2,12,Tackled to touch
130,PE7s,40,5,ARG,NZL,Line out,4,2,Kick
130,PE7s,40,6,NZL,ARG,Kick,8,15,TRY
130,PE7s,40,7,ARG,NZL,Restart,6,9,Maul
130,PE7s,40,8,NZL,ARG,Scrum,7,13,TRY
130,PE7s,40,9,ARG,NZL,Restart,2,2,Kick
130,PE7s,40,10,NZL,ARG,Kick,6,6,Kicked to touch
130,PE7s,40,11,NZL,ARG,Restart,3,15,TRY
130,PE7s,40,12,NZL,ARG,Reclaim,12,13,TRY
130,PE7s,40,13,NZL,ARG,Reclaim,12,11,PEN
130,PE7s,40,14,ARG,NZL,PK,5,8,Intercepted
130,PE7s,40,15,NZL,ARG,Intercept,8,15,TRY
130,PE7s,40,16,ARG,NZL,Scrum,4,8,HE
131,PE7s,41,1,SAM,POR,Restart,5,14,HE
131,PE7s,41,2,POR,SAM,Scrum,2,2,Scrum stolen
131,PE7s,41,3,SAM,POR,Scrum steal,14,14,HE
131,PE7s,41,4,POR,SAM,Scrum,2,2,Kicked to touch
131,PE7s,41,5,SAM,POR,Line out,10,14,HE
131,PE7s,41,6,POR,SAM,Scrum,2,14,TRY
131,PE7s,41,7,SAM,POR,Restart,4,4,Tackled to touch
131,PE7s,41,8,POR,SAM,Line out,12,12,Line out stolen
131,PE7s,41,9,SAM,POR,Line out steal,1,8,Intercepted
131,PE7s,41,10,POR,SAM,Intercept,8,14,HE
131,PE7s,41,11,SAM,POR,Line out,1,1,Line out stolen
131,PE7s,41,12,POR,SAM,Line out steal,15,15,TRY
131,PE7s,41,13,SAM,POR,Reclaim,8,11,Poached
131,PE7s,41,14,POR,SAM,Poach,5,7,Tackled to touch
131,PE7s,41,15,SAM,POR,Line out,9,12,PEN
131,PE7s,41,16,POR,SAM,PK,4,4,Kick
131,PE7s,41,17,SAM,POR,Kick,3,14,TRY
131,PE7s,41,18,SAM,POR,Reclaim,10,10,PEN
131,PE7s,41,19,POR,SAM,PK,6,5,Poached
131,PE7s,41,20,SAM,POR,Poach,11,14,Poached
131,PE7s,41,21,POR,SAM,Poach,2,14,TRY
131,PE7s,41,22,SAM,POR,Restart,5,11,HE
131,PE7s,41,23,POR,SAM,Scrum,5,4,Counter ruck
131,PE7s,41,24,SAM,POR,Counter ruck,12,12,PEN
131,PE7s,41,25,POR,SAM,PK,4,5,Intercepted
131,PE7s,41,26,SAM,POR,Intercept,11,14,TRY
132,PE7s,42,1,KEN,CAN,Restart,1,1,Poached
132,PE7s,42,2,CAN,KEN,Poach,15,15,Maul
132,PE7s,42,3,KEN,CAN,Scrum,1,6,Counter ruck
132,PE7s,42,4,CAN,KEN,Counter ruck,10,15,TRY
132,PE7s,42,5,KEN,CAN,Restart,1,1,Tackled to touch
132,PE7s,42,6,CAN,KEN,Line out,15,15,HE
132,PE7s,42,7,KEN,CAN,Scrum,1,2,Tackled in goal
132,PE7s,42,8,CAN,KEN,Scrum,14,15,HE
132,PE7s,42,9,KEN,CAN,Scrum,1,1,Kick
132,PE7s,42,10,CAN,KEN,Kick,8,13,TRY
132,PE7s,42,11,KEN,CAN,Restart,4,4,HE
132,PE7s,42,12,CAN,KEN,Restart,5,11,Intercepted
132,PE7s,42,13,KEN,CAN,Intercept,5,8,Intercepted
132,PE7s,42,14,CAN,KEN,Intercept,8,14,TRY
132,PE7s,42,15,KEN,CAN,Restart,2,7,Kick
132,PE7s,42,16,CAN,KEN,Kick,3,11,Intercepted
132,PE7s,42,17,KEN,CAN,Intercept,5,15,TRY
132,PE7s,42,18,CAN,KEN,Restart,6,14,TRY
133,PE7s,43,1,FIJ,USA,Restart,5,9,Intercepted
133,PE7s,43,2,USA,FIJ,Intercept,7,15,TRY
133,PE7s,43,3,USA,FIJ,Reclaim,12,15,TRY
133,PE7s,43,4,USA,FIJ,Reclaim,10,10,HE
133,PE7s,43,5,FIJ,USA,Scrum,6,13,Tackled to touch
133,PE7s,43,6,USA,FIJ,Line out,3,9,Kicked to touch
133,PE7s,43,7,USA,FIJ,Restart,5,9,HE
133,PE7s,43,8,FIJ,USA,Scrum,7,15,TRY
133,PE7s,43,9,USA,FIJ,Restart,5,5,Poached
133,PE7s,43,10,FIJ,USA,Poach,11,14,TRY
133,PE7s,43,11,FIJ,USA,Reclaim,11,14,HE
133,PE7s,43,12,USA,FIJ,Scrum,2,14,TRY
133,PE7s,43,13,FIJ,USA,FK,8,12,Kick
133,PE7s,43,14,USA,FIJ,Kick,1,1,Kicked to touch
134,PE7s,44,1,ARG,AUS,Restart,5,5,PEN
134,PE7s,44,2,AUS,ARG,PK,11,15,TRY
134,PE7s,44,3,AUS,ARG,Reclaim,8,13,TRY
134,PE7s,44,4,AUS,ARG,Reclaim,12,13,TRY
134,PE7s,44,5,ARG,AUS,FK,8,14,TRY
134,PE7s,44,6,ARG,AUS,Reclaim,8,15,TRY
134,PE7s,44,7,AUS,ARG,Restart,4,4,HE
134,PE7s,44,8,ARG,AUS,Scrum,12,13,Kick
134,PE7s,44,9,AUS,ARG,22,2,2,Kick
134,PE7s,44,10,ARG,AUS,Kick,11,15,TRY
134,PE7s,44,11,ARG,AUS,PK,12,14,PEN
134,PE7s,44,12,AUS,ARG,PK,2,13,TRY
134,PE7s,44,13,ARG,AUS,Restart,6,12,Intercepted
134,PE7s,44,14,AUS,ARG,Intercept,4,15,TRY
134,PE7s,44,15,ARG,AUS,FK,8,8,Intercepted
134,PE7s,44,16,AUS,ARG,Intercept,8,15,TRY
135,PE7s,45,1,RSA,NZL,Restart,2,1,Tackled to touch
135,PE7s,45,2,NZL,RSA,Line out,15,13,TRY
135,PE7s,45,3,RSA,NZL,Restart,2,2,Kick
135,PE7s,45,4,NZL,RSA,Kick,7,5,PEN
135,PE7s,45,5,RSA,NZL,PK,11,14,TRY
135,PE7s,45,6,NZL,RSA,Restart,1,4,Poached
135,PE7s,45,7,RSA,NZL,Poach,12,11,Kick
135,PE7s,45,8,NZL,RSA,Scrum,3,3,Kick
135,PE7s,45,9,RSA,NZL,Kick,8,14,TRY
135,PE7s,45,10,NZL,RSA,Restart,4,2,Kick
135,PE7s,45,11,RSA,NZL,Kick,2,2,Kick
135,PE7s,45,12,NZL,RSA,Line out,7,7,Line out stolen
135,PE7s,45,13,RSA,NZL,Line out steal,9,10,PEN
135,PE7s,45,14,NZL,RSA,PK,6,15,TRY
135,PE7s,45,15,NZL,RSA,Restart,4,4,Tackled to touch
135,PE7s,45,16,RSA,NZL,Line out,12,12,HE
135,PE7s,45,17,NZL,RSA,Scrum,4,2,Kick
135,PE7s,45,18,RSA,NZL,Kick,5,15,TRY
135,PE7s,45,19,NZL,RSA,Restart,4,14,TRY
135,PE7s,45,20,RSA,NZL,PK,4,11,PEN
135,PE7s,45,21,NZL,RSA,PK,5,10,Counter ruck
135,PE7s,45,22,RSA,NZL,Counter ruck,6,14,TRY
135,PE7s,45,23,RSA,NZL,Reclaim,12,14,PEN
135,PE7s,45,24,NZL,RSA,PK,2,4,Poached
135,PE7s,45,25,RSA,NZL,Poach,12,11,PEN
135,PE7s,45,26,NZL,RSA,PK,3,12,PEN
135,PE7s,45,27,RSA,NZL,PK,4,4,Kicked to touch
136,NZ7s,1,1,FRA,RSA,Restart,4,1,Kick
136,NZ7s,1,2,RSA,FRA,Line out,6,10,Intercepted
136,NZ7s,1,3,FRA,RSA,Intercept,6,8,HE
136,NZ7s,1,4,RSA,FRA,Scrum,8,8,PEN
136,NZ7s,1,5,FRA,RSA,PK,8,12,Poached
136,NZ7s,1,6,RSA,FRA,Poach,4,14,PEN
136,NZ7s,1,7,FRA,RSA,PK,2,2,Kick
136,NZ7s,1,8,RSA,FRA,Kick,7,14,HE
136,NZ7s,1,9,FRA,RSA,Scrum,2,13,TRY
136,NZ7s,1,10,RSA,FRA,Restart,6,13,TRY
136,NZ7s,1,11,FRA,RSA,Scrum,10,14,Poached
136,NZ7s,1,12,RSA,FRA,Poach,2,7,Intercepted
136,NZ7s,1,13,FRA,RSA,Intercept,9,14,TRY
136,NZ7s,1,14,RSA,FRA,Line out,6,6,Line out infraction
136,NZ7s,1,15,FRA,RSA,Scrum,11,14,TRY
136,NZ7s,1,16,RSA,FRA,FK,8,11,Poached
136,NZ7s,1,17,FRA,RSA,Poach,5,13,TRY
137,NZ7s,2,1,USA,JPN,Restart,6,9,PEN
137,NZ7s,2,2,JPN,USA,PK,7,15,TRY
137,NZ7s,2,3,USA,JPN,Restart,6,12,Intercepted
137,NZ7s,2,4,JPN,USA,Intercept,4,6,Intercepted
137,NZ7s,2,5,USA,JPN,Intercept,10,13,TRY
137,NZ7s,2,6,JPN,USA,Restart,5,8,Counter ruck
137,NZ7s,2,7,USA,JPN,Counter ruck,8,15,TRY
137,NZ7s,2,8,JPN,USA,Restart,6,14,PEN
137,NZ7s,2,9,USA,JPN,PK,2,5,Intercepted
137,NZ7s,2,10,JPN,USA,Intercept,11,11,HE
137,NZ7s,2,11,JPN,USA,Restart,5,9,HE
137,NZ7s,2,12,USA,JPN,Line out,7,14,TRY
137,NZ7s,2,13,JPN,USA,Restart,3,6,HE
137,NZ7s,2,14,USA,JPN,Scrum,10,11,Poached
137,NZ7s,2,15,JPN,USA,Poach,5,7,HE
137,NZ7s,2,16,USA,JPN,Line out,9,14,TRY
137,NZ7s,2,17,USA,JPN,Reclaim,12,15,Tackled to touch
137,NZ7s,2,18,JPN,USA,Line out,1,1,Line out stolen
137,NZ7s,2,19,USA,JPN,Line out steal,15,15,TRY
137,NZ7s,2,20,JPN,USA,Restart,12,8,Intercepted
137,NZ7s,2,21,USA,JPN,Intercept,8,6,Counter ruck
137,NZ7s,2,22,JPN,USA,Counter ruck,10,14,Counter ruck
137,NZ7s,2,23,USA,JPN,Counter ruck,2,14,TRY
138,NZ7s,3,1,AUS,WAL,FK,8,10,Kick
138,NZ7s,3,2,WAL,AUS,Kick,2,2,Tackled in goal
138,NZ7s,3,3,AUS,WAL,Scrum,14,14,TRY
138,NZ7s,3,4,AUS,WAL,Line out,13,13,TRY
138,NZ7s,3,5,WAL,AUS,Restart,6,9,PEN
138,NZ7s,3,6,AUS,WAL,PK,7,13,TRY
138,NZ7s,3,7,WAL,AUS,Restart,3,3,Kick
138,NZ7s,3,8,AUS,WAL,Kick,7,13,TRY
138,NZ7s,3,9,WAL,AUS,FK,8,13,TRY
138,NZ7s,3,10,AUS,WAL,Restart,12,14,TRY
138,NZ7s,3,11,AUS,WAL,PK,10,14,PEN
138,NZ7s,3,12,WAL,AUS,PK,2,5,PEN
138,NZ7s,3,13,AUS,WAL,PK,11,15,Poached
138,NZ7s,3,14,WAL,AUS,Poach,3,3,Tackled in goal
138,NZ7s,3,15,AUS,WAL,Scrum,13,14,TRY
139,NZ7s,4,1,POR,FIJ,Restart,10,5,Maul
139,NZ7s,4,2,FIJ,POR,Scrum,11,13,TRY
139,NZ7s,4,3,POR,FIJ,Restart,5,15,TRY
139,NZ7s,4,4,POR,FIJ,Reclaim,10,9,PEN
139,NZ7s,4,5,FIJ,POR,PK,7,14,TRY
139,NZ7s,4,6,POR,FIJ,Restart,6,14,TRY
139,NZ7s,4,7,FIJ,POR,Line out,6,5,HE
139,NZ7s,4,8,POR,FIJ,Scrum,11,7,Poached
139,NZ7s,4,9,FIJ,POR,Poach,9,13,TRY
139,NZ7s,4,10,FIJ,POR,Reclaim,11,14,TRY
139,NZ7s,4,11,FIJ,POR,Reclaim,11,10,Tackled to touch
139,NZ7s,4,12,POR,FIJ,Line out,6,6,Line out infraction
139,NZ7s,4,13,FIJ,POR,FK,11,14,TRY
139,NZ7s,4,14,POR,FIJ,Restart,8,14,TRY
139,NZ7s,4,15,FIJ,POR,Restart,4,10,HE
140,NZ7s,5,1,KEN,ARG,Restart,3,6,PEN
140,NZ7s,5,2,ARG,KEN,PK,10,14,TRY
140,NZ7s,5,3,KEN,ARG,Restart,3,14,TRY
140,NZ7s,5,4,ARG,KEN,Restart,6,8,Counter ruck
140,NZ7s,5,5,KEN,ARG,Counter ruck,8,8,PEN
140,NZ7s,5,6,ARG,KEN,PK,8,13,TRY
140,NZ7s,5,7,ARG,KEN,PK,8,13,TRY
140,NZ7s,5,8,ARG,KEN,Restart,6,4,Kick
140,NZ7s,5,9,KEN,ARG,Kick,8,7,Intercepted
140,NZ7s,5,10,ARG,KEN,Intercept,9,15,TRY
140,NZ7s,5,11,KEN,ARG,Restart,6,9,Intercepted
140,NZ7s,5,12,ARG,KEN,Intercept,7,13,TRY
141,NZ7s,6,1,SCO,SAM,Scrum,12,10,Intercepted
141,NZ7s,6,2,SAM,SCO,Intercept,6,2,HE
141,NZ7s,6,3,SCO,SAM,Scrum,14,14,TRY
141,NZ7s,6,4,SCO,SAM,Scrum,12,14,TRY
141,NZ7s,6,5,SAM,SCO,Restart,4,6,Intercepted
141,NZ7s,6,6,SCO,SAM,Intercept,10,9,Kicked to touch
141,NZ7s,6,7,SCO,SAM,Restart,5,8,HE
141,NZ7s,6,8,SAM,SCO,Scrum,8,9,Poached
141,NZ7s,6,9,SCO,SAM,Poach,7,11,Maul
141,NZ7s,6,10,SAM,SCO,Scrum,5,4,Intercepted
141,NZ7s,6,11,SCO,SAM,Intercept,12,14,PEN
141,NZ7s,6,12,SAM,SCO,PK,2,14,TRY
141,NZ7s,6,13,SCO,SAM,Restart,6,7,Intercepted
141,NZ7s,6,14,SAM,SCO,Intercept,9,15,TRY
142,NZ7s,7,1,NZL,CAN,Restart,5,14,HE
142,NZ7s,7,2,CAN,NZL,Scrum,2,2,PEN
142,NZ7s,7,3,NZL,CAN,PK,14,13,TRY
142,NZ7s,7,4,NZL,CAN,Reclaim,12,14,TRY
142,NZ7s,7,5,CAN,NZL,Restart,4,12,Counter ruck
142,NZ7s,7,6,NZL,CAN,Counter ruck,4,15,TRY
142,NZ7s,7,7,NZL,CAN,Reclaim,9,9,PEN
142,NZ7s,7,8,CAN,NZL,PK,7,11,HE
142,NZ7s,7,9,NZL,CAN,Scrum,5,5,Scrum stolen
142,NZ7s,7,10,CAN,NZL,Scrum steal,11,15,PEN
142,NZ7s,7,11,NZL,CAN,PK,1,14,TRY
142,NZ7s,7,12,NZL,CAN,Reclaim,10,7,Counter ruck
142,NZ7s,7,13,CAN,NZL,Counter ruck,9,13,TRY
143,NZ7s,8,1,PNG,ENG,FK,8,12,Poached
143,NZ7s,8,2,ENG,PNG,Poach,4,13,TRY
143,NZ7s,8,3,PNG,ENG,Restart,5,6,Poached
143,NZ7s,8,4,ENG,PNG,Poach,9,14,HE
143,NZ7s,8,5,PNG,ENG,Scrum,2,6,Tackled to touch
143,NZ7s,8,6,ENG,PNG,Line out,10,14,TRY
143,NZ7s,8,7,PNG,ENG,Restart,6,7,PEN
143,NZ7s,8,8,ENG,PNG,PK,9,15,TRY
143,NZ7s,8,9,ENG,PNG,Restart,6,13,Tackled to touch
143,NZ7s,8,10,PNG,ENG,Line out,3,3,Line out stolen
143,NZ7s,8,11,ENG,PNG,Line out steal,13,15,TRY
143,NZ7s,8,12,PNG,ENG,Restart,1,4,PEN
143,NZ7s,8,13,ENG,PNG,PK,12,14,TRY
143,NZ7s,8,14,PNG,ENG,Restart,4,10,HE
143,NZ7s,8,15,ENG,PNG,Scrum,6,11,HE
144,NZ7s,9,1,JPN,RSA,Restart,1,2,Kick
144,NZ7s,9,2,RSA,JPN,Kick,9,8,Intercepted
144,NZ7s,9,3,JPN,RSA,Intercept,8,13,HE
144,NZ7s,9,4,RSA,JPN,Scrum,3,5,Intercepted
144,NZ7s,9,5,JPN,RSA,Intercept,11,10,PEN
144,NZ7s,9,6,RSA,JPN,PK,6,13,TRY
144,NZ7s,9,7,JPN,RSA,Restart,1,2,Kick
144,NZ7s,9,8,RSA,JPN,Kick,5,14,TRY
144,NZ7s,9,9,JPN,RSA,Restart,1,1,Counter ruck
144,NZ7s,9,10,RSA,JPN,Counter ruck,15,14,TRY
144,NZ7s,9,11,RSA,JPN,Restart,1,4,PEN
144,NZ7s,9,12,JPN,RSA,PK,10,12,HE
144,NZ7s,9,13,RSA,JPN,Scrum,4,5,Poached
144,NZ7s,9,14,JPN,RSA,Poach,11,14,PEN
144,NZ7s,9,15,RSA,JPN,PK,2,11,PEN
144,NZ7s,9,16,JPN,RSA,PK,5,10,PEN
144,NZ7s,9,17,RSA,JPN,PK,6,9,Line out stolen
144,NZ7s,9,18,JPN,RSA,Line out steal,7,15,TRY
144,NZ7s,9,19,RSA,JPN,Restart,6,15,TRY
145,NZ7s,10,1,FRA,USA,Reclaim,10,12,PEN
145,NZ7s,10,2,USA,FRA,PK,4,10,Line out stolen
145,NZ7s,10,3,FRA,USA,Line out steal,6,7,Tackled to touch
145,NZ7s,10,4,USA,FRA,Line out,9,13,TRY
145,NZ7s,10,5,FRA,USA,Restart,5,5,Counter ruck
145,NZ7s,10,6,USA,FRA,Counter ruck,11,15,TRY
145,NZ7s,10,7,FRA,USA,Restart,5,13,Intercepted
145,NZ7s,10,8,USA,FRA,Intercept,3,3,Tackled in goal
145,NZ7s,10,9,FRA,USA,Scrum,13,14,Intercepted
145,NZ7s,10,10,USA,FRA,Intercept,2,14,TRY
145,NZ7s,10,11,FRA,USA,Restart,1,2,Intercepted
145,NZ7s,10,12,USA,FRA,Intercept,14,14,TRY
145,NZ7s,10,13,FRA,USA,Restart,4,14,TRY
145,NZ7s,10,14,USA,FRA,FK,8,14,TRY
145,NZ7s,10,15,USA,FRA,Reclaim,12,14,TRY
145,NZ7s,10,16,FRA,USA,Line out,4,14,PEN
145,NZ7s,10,17,USA,FRA,PK,2,9,Poached
145,NZ7s,10,18,FRA,USA,Poach,7,7,Tackled to touch
145,NZ7s,10,19,USA,FRA,Line out,9,9,Kicked to touch
146,NZ7s,11,1,AUS,POR,Reclaim,11,14,TRY
146,NZ7s,11,2,POR,AUS,Restart,5,11,HE
146,NZ7s,11,3,AUS,POR,Scrum,5,5,PEN
146,NZ7s,11,4,POR,AUS,PK,11,13,PEN
146,NZ7s,11,5,AUS,POR,PK,3,8,PEN
146,NZ7s,11,6,POR,AUS,PK,8,10,Counter ruck
146,NZ7s,11,7,AUS,POR,Counter ruck,6,10,Tackled to touch
146,NZ7s,11,8,POR,AUS,Line out,6,6,Line out stolen
146,NZ7s,11,9,AUS,POR,Line out steal,10,12,Tackled to touch
146,NZ7s,11,10,POR,AUS,Line out,4,11,Counter ruck
146,NZ7s,11,11,AUS,POR,Counter ruck,5,15,TRY
146,NZ7s,11,12,AUS,POR,Restart,5,14,TRY
146,NZ7s,11,13,POR,AUS,FK,8,9,Counter ruck
146,NZ7s,11,14,AUS,POR,Counter ruck,7,14,TRY
146,NZ7s,11,15,POR,AUS,Restart,5,8,HE
146,NZ7s,11,16,AUS,POR,Scrum,8,15,TRY
146,NZ7s,11,17,POR,AUS,Restart,5,4,HE
146,NZ7s,11,18,AUS,POR,Scrum,12,11,Intercepted
146,NZ7s,11,19,POR,AUS,Intercept,5,6,PEN
146,NZ7s,11,20,AUS,POR,PK,10,10,Kicked to touch
147,NZ7s,12,1,FIJ,WAL,Restart,3,14,TRY
147,NZ7s,12,2,WAL,FIJ,Restart,5,13,Line out stolen
147,NZ7s,12,3,FIJ,WAL,Line out steal,3,14,TRY
147,NZ7s,12,4,FIJ,WAL,Reclaim,12,12,HE
147,NZ7s,12,5,WAL,FIJ,Scrum,4,8,PEN
147,NZ7s,12,6,FIJ,WAL,PK,8,14,TRY
147,NZ7s,12,7,WAL,FIJ,Restart,5,13,Tackled to touch
147,NZ7s,12,8,FIJ,WAL,Line out,3,14,TRY
147,NZ7s,12,9,WAL,FIJ,Restart,5,15,TRY
147,NZ7s,12,10,FIJ,WAL,Restart,5,5,PEN
147,NZ7s,12,11,WAL,FIJ,PK,11,15,TRY
147,NZ7s,12,12,FIJ,WAL,Restart,5,8,Intercepted
147,NZ7s,12,13,WAL,FIJ,Intercept,8,12,Counter ruck
147,NZ7s,12,14,FIJ,WAL,Counter ruck,4,5,HE
147,NZ7s,12,15,WAL,FIJ,Scrum,11,14,TRY
147,NZ7s,12,16,FIJ,WAL,Restart,6,15,Intercepted
147,NZ7s,12,17,WAL,FIJ,Intercept,1,2,Intercepted
147,NZ7s,12,18,FIJ,WAL,Intercept,14,14,TRY
147,NZ7s,12,19,FIJ,WAL,Reclaim,11,14,TRY
148,NZ7s,13,1,SAM,ARG,Line out,1,2,Kick
148,NZ7s,13,2,ARG,SAM,Kick,9,10,PEN
148,NZ7s,13,3,SAM,ARG,PK,6,13,TRY
148,NZ7s,13,4,SAM,ARG,Reclaim,10,10,Tackled to touch
148,NZ7s,13,5,ARG,SAM,Line out,6,14,TRY
148,NZ7s,13,6,ARG,SAM,Reclaim,11,14,TRY
148,NZ7s,13,7,SAM,ARG,Reclaim,10,13,TRY
148,NZ7s,13,8,ARG,SAM,Restart,2,14,TRY
148,NZ7s,13,9,ARG,SAM,Reclaim,11,14,HE
148,NZ7s,13,10,SAM,ARG,Scrum,2,14,PEN
148,NZ7s,13,11,ARG,SAM,PK,2,14,PEN
148,NZ7s,13,12,SAM,ARG,PK,5,14,TRY
149,NZ7s,14,1,SCO,KEN,Restart,5,14,TRY
149,NZ7s,14,2,SCO,KEN,Scrum,12,13,PEN
149,NZ7s,14,3,KEN,SCO,PK,3,14,TRY
149,NZ7s,14,4,SCO,KEN,Restart,3,5,Intercepted
149,NZ7s,14,5,KEN,SCO,Intercept,5,11,Intercepted
149,NZ7s,14,6,SCO,KEN,Intercept,5,14,TRY
149,NZ7s,14,7,KEN,SCO,Restart,4,15,Tackled to touch
149,NZ7s,14,8,KEN,SCO,Restart,4,15,TRY
149,NZ7s,14,9,SCO,KEN,FK,8,8,Poached
149,NZ7s,14,10,KEN,SCO,Poach,8,14,TRY
149,NZ7s,14,11,SCO,KEN,Restart,4,8,PEN
149,NZ7s,14,12,KEN,SCO,PK,8,15,Poached
149,NZ7s,14,13,SCO,KEN,Poach,1,14,PEN
149,NZ7s,14,14,KEN,SCO,PK,2,1,Kicked to touch
150,NZ7s,15,1,NZL,PNG,Restart,5,15,TRY
150,NZ7s,15,2,PNG,NZL,FK,8,7,Intercepted
150,NZ7s,15,3,NZL,PNG,Intercept,9,7,Tackled to touch
150,NZ7s,15,4,PNG,NZL,Line out,9,7,Intercepted
150,NZ7s,15,5,NZL,PNG,Intercept,9,14,TRY
150,NZ7s,15,6,PNG,NZL,Restart,1,1,Intercepted
150,NZ7s,15,7,NZL,PNG,Intercept,15,14,HE
150,NZ7s,15,8,PNG,NZL,Scrum,2,2,HE
150,NZ7s,15,9,NZL,PNG,Scrum,14,14,TRY
150,NZ7s,15,10,NZL,PNG,Reclaim,12,11,PEN
150,NZ7s,15,11,PNG,NZL,PK,5,14,HE
150,NZ7s,15,12,PNG,NZL,FK,8,15,HE
150,NZ7s,15,13,NZL,PNG,Scrum,1,1,HE
150,NZ7s,15,14,PNG,NZL,Scrum,15,13,TRY
150,NZ7s,15,15,NZL,PNG,Restart,2,6,Intercepted
150,NZ7s,15,16,PNG,NZL,Intercept,10,15,Counter ruck
150,NZ7s,15,17,NZL,PNG,Counter ruck,1,14,TRY
150,NZ7s,15,18,PNG,NZL,FK,8,8,PEN
150,NZ7s,15,19,NZL,PNG,PK,8,14,TRY
150,NZ7s,15,20,NZL,PNG,Reclaim,10,15,TRY
150,NZ7s,15,21,PNG,NZL,Restart,6,9,Kick
150,NZ7s,15,22,NZL,PNG,Kick,2,1,Kicked to touch
151,NZ7s,16,1,CAN,ENG,Restart,6,15,PEN
151,NZ7s,16,2,ENG,CAN,PK,3,9,PEN
151,NZ7s,16,3,CAN,ENG,PK,7,10,Line out stolen
151,NZ7s,16,4,ENG,CAN,Line out steal,6,14,TRY
151,NZ7s,16,5,CAN,ENG,Restart,6,9,PEN
151,NZ7s,16,6,ENG,CAN,PK,7,15,TRY
151,NZ7s,16,7,ENG,CAN,Reclaim,11,13,Poached
151,NZ7s,16,8,CAN,ENG,Poach,3,13,TRY
151,NZ7s,16,9,ENG,CAN,Restart,4,13,TRY
151,NZ7s,16,10,ENG,CAN,Reclaim,10,8,PEN
151,NZ7s,16,11,CAN,ENG,PK,8,11,PEN
151,NZ7s,16,12,ENG,CAN,PK,5,15,TRY
